15,34782
51,34782
105,32766
57,46
56,44
168,38
142,37
184,37
43,36
14,33
232,33
77,32
94,32
13,30
172,30
23,28
156,28
164,28
178,28
11,27
104,27
132,27
162,27
74,26
6,25
40,25
134,25
41,24
58,24
130,23
152,23
4,22
5,22
24,22
28,22
36,22
50,22
72,22
108,22
138,22
200,22
12,21
34,21
42,21
46,21
140,21
160,21
2,20
7,20
10,20
44,20
76,20
37,19
54,18
78,18
19,17
29,17
32,17
35,17
73,17
122,17
38,16
154,16
33,15
26,14
1,12
8,11
106,11
128,11
136,11
27,10
3,9
9,9
18,9
126,9
146,8
62,7
25,6
22,5
110,3
45,2
0,0
60,0
90,0
150,0
170,0
204,0
