11,15,5,0,31
11,15,5,3,28
11,15,5,7,24
19,51,5,0,31
19,51,5,3,28
19,51,5,7,24
23,51,5,0,31
23,51,5,3,28
23,51,5,7,24
50,51,5,9,22
50,51,5,10,21
50,51,5,13,18
178,51,5,9,22
178,51,5,10,21
178,51,5,13,18
41,170,5,11,13
41,170,5,13,21
41,170,5,21,22
41,170,5,22,26
6,85,5,1,17
6,85,5,2,3
6,85,5,4,6
6,85,5,8,12
6,85,5,16,24
28,51,5,5,21
28,51,5,9,13
28,51,5,10,11
28,51,5,18,26
28,51,5,20,22
38,85,5,1,17
38,85,5,2,3
38,85,5,4,6
38,85,5,8,12
38,85,5,16,24
73,51,5,3,11
73,51,5,6,22
73,51,5,12,13
73,51,5,17,21
73,51,5,24,26
134,85,5,1,17
134,85,5,2,3
134,85,5,4,6
134,85,5,8,12
134,85,5,16,24
154,85,5,7,15
154,85,5,14,30
154,85,5,19,23
154,85,5,25,27
154,85,5,28,29
156,51,5,5,21
156,51,5,9,13
156,51,5,10,11
156,51,5,18,26
156,51,5,20,22
5,204,5,5,9
5,204,5,9,10
5,204,5,10,18
5,204,5,18,20
5,51,5,1,13
5,51,5,2,26
5,51,5,8,11
5,51,5,16,22
29,51,5,1,29
29,51,5,5,21
29,51,5,8,15
29,51,5,9,13
29,51,5,10,11
29,51,5,16,30
29,51,5,18,26
29,51,5,20,22
94,204,5,11,13
94,204,5,13,21
94,204,5,21,22
94,204,5,22,26
94,51,5,5,29
94,51,5,9,15
94,51,5,18,30
94,51,5,20,23
35,170,5,5,9
35,170,5,9,10
35,170,5,10,18
35,170,5,18,20
35,0,5,10,11
35,0,5,9,13
35,0,5,5,21
35,0,5,20,22
35,0,5,18,26
57,240,5,5,9
57,240,5,9,10
57,240,5,10,18
57,184,5,10,21
57,170,5,11,13
57,170,5,13,21
57,240,5,18,20
57,170,5,21,22
57,170,5,22,26
57,0,5,13,3
57,0,5,26,6
57,0,5,9,7
57,0,5,18,14
57,0,5,22,17
57,0,5,20,19
74,170,5,0,1
74,170,5,0,2
74,170,5,0,4
74,170,5,0,8
74,170,5,0,16
74,170,5,1,2
74,170,5,1,4
74,170,5,2,4
74,170,5,2,8
74,170,5,4,8
74,170,5,4,16
74,170,5,8,16
74,0,5,4,5
74,0,5,1,9
74,0,5,8,10
74,0,5,2,18
74,0,5,16,20
164,204,5,0,1
164,204,5,0,2
164,204,5,0,4
164,204,5,0,8
164,204,5,0,16
164,204,5,1,2
164,204,5,1,4
164,204,5,2,4
164,204,5,2,8
164,204,5,4,8
164,204,5,4,16
164,204,5,8,16
164,0,5,0,3
164,0,5,2,5
164,0,5,0,6
164,0,5,2,7
164,0,5,4,10
164,0,5,0,12
164,0,5,4,14
164,0,5,8,20
164,0,5,0,24
164,0,5,8,28
14,170,5,0,3
14,170,5,0,6
14,170,5,0,12
14,170,5,0,24
14,170,5,3,6
14,170,5,6,12
14,170,5,12,24
14,15,5,9,22
14,15,5,10,21
14,15,5,13,18
14,0,5,17,1
14,0,5,3,2
14,0,5,6,4
14,0,5,6,7
14,0,5,12,8
14,0,5,12,14
14,0,5,24,16
14,0,5,3,19
14,0,5,3,23
14,0,5,17,25
14,0,5,17,27
14,0,5,24,28
14,0,5,24,29
152,240,5,0,1
152,240,5,0,2
152,240,5,0,4
152,240,5,0,8
152,240,5,0,16
152,240,5,1,2
152,240,5,1,4
152,240,5,2,4
152,240,5,2,8
152,240,5,4,8
152,240,5,4,16
152,240,5,8,16
152,0,5,1,3
152,0,5,1,5
152,0,5,2,6
152,0,5,8,9
152,0,5,2,10
152,0,5,4,12
152,0,5,16,13
152,0,5,16,17
152,0,5,16,18
152,0,5,4,20
152,0,5,8,24
58,170,5,11,13
58,170,5,13,21
58,170,5,21,22
58,170,5,22,26
58,0,5,11,1
58,0,5,22,2
58,0,5,11,3
58,0,5,13,4
58,0,5,13,5
58,0,5,22,6
58,0,5,26,8
58,0,5,11,9
58,0,5,26,10
58,0,5,13,12
58,0,5,13,15
58,0,5,21,16
58,0,5,21,17
58,0,5,22,18
58,0,5,21,20
58,0,5,22,23
58,0,5,26,24
58,0,5,11,27
58,0,5,21,29
58,0,5,26,30
78,204,5,11,13
78,204,5,13,21
78,204,5,21,22
78,204,5,22,26
78,0,5,13,1
78,0,5,26,2
78,0,5,13,3
78,0,5,13,5
78,0,5,26,6
78,0,5,13,7
78,0,5,11,8
78,0,5,11,9
78,0,5,26,10
78,0,5,26,14
78,0,5,11,15
78,0,5,22,16
78,0,5,22,17
78,0,5,22,18
78,0,5,22,19
78,0,5,21,20
78,0,5,21,23
78,0,5,26,27
78,0,5,13,29
78,0,5,22,30
104,204,5,0,3
104,204,5,0,6
104,204,5,0,12
104,204,5,0,24
104,204,5,3,6
104,204,5,6,12
104,204,5,12,24
104,0,5,0,1
104,0,5,0,2
104,0,5,0,4
104,0,5,0,5
104,0,5,0,7
104,0,5,0,8
104,0,5,0,9
104,0,5,0,10
104,0,5,0,14
104,0,5,0,15
104,0,5,0,16
104,0,5,0,18
104,0,5,0,20
104,0,5,0,27
104,0,5,0,28
104,0,5,0,30
104,0,5,0,31
2,170,5,0,1
2,170,5,0,2
2,170,5,0,4
2,170,5,0,8
2,170,5,0,16
2,170,5,1,2
2,170,5,1,4
2,170,5,2,4
2,170,5,2,8
2,170,5,4,8
2,170,5,4,16
2,170,5,8,16
2,0,5,2,3
2,0,5,4,5
2,0,5,4,6
2,0,5,4,7
2,0,5,1,9
2,0,5,8,10
2,0,5,8,12
2,0,5,8,14
2,0,5,1,17
2,0,5,2,18
2,0,5,2,19
2,0,5,16,20
2,0,5,16,24
2,0,5,1,25
2,0,5,16,28
13,204,5,5,9
13,204,5,9,10
13,204,5,10,18
13,204,5,18,20
13,0,5,9,1
13,0,5,18,2
13,0,5,5,4
13,0,5,5,7
13,0,5,10,8
13,0,5,10,11
13,0,5,9,12
13,0,5,9,13
13,0,5,10,14
13,0,5,10,15
13,0,5,20,16
13,0,5,5,17
13,0,5,18,19
13,0,5,5,21
13,0,5,20,22
13,0,5,5,23
13,0,5,18,24
13,0,5,9,25
13,0,5,18,26
13,0,5,18,27
13,0,5,20,28
13,0,5,9,29
13,0,5,20,30
24,240,5,0,1
24,240,5,0,2
24,240,5,0,4
24,240,5,0,8
24,240,5,0,16
24,240,5,1,2
24,240,5,1,4
24,240,5,2,4
24,240,5,2,8
24,240,5,4,8
24,240,5,4,16
24,240,5,8,16
24,0,5,1,3
24,0,5,1,5
24,0,5,2,6
24,0,5,8,7
24,0,5,8,9
24,0,5,2,10
24,0,5,4,12
24,0,5,16,13
24,0,5,16,14
24,0,5,16,15
24,0,5,16,17
24,0,5,16,18
24,0,5,4,20
24,0,5,8,23
24,0,5,8,24
44,204,5,0,1
44,204,5,0,2
44,204,5,0,4
44,204,5,0,8
44,204,5,0,16
44,204,5,1,2
44,204,5,1,4
44,204,5,2,4
44,204,5,2,8
44,204,5,4,8
44,204,5,4,16
44,204,5,8,16
44,0,5,2,3
44,0,5,4,5
44,0,5,4,6
44,0,5,4,7
44,0,5,1,9
44,0,5,8,10
44,0,5,8,12
44,0,5,8,14
44,0,5,1,17
44,0,5,2,18
44,0,5,2,19
44,0,5,16,20
44,0,5,16,24
44,0,5,1,25
44,0,5,16,28
44,0,5,2,29
36,204,5,0,1
36,204,5,0,2
36,204,5,0,4
36,204,5,0,8
36,204,5,0,16
36,204,5,1,2
36,204,5,1,4
36,204,5,2,4
36,204,5,2,8
36,204,5,4,8
36,204,5,4,16
36,204,5,8,16
36,0,5,0,3
36,0,5,0,5
36,0,5,0,6
36,0,5,0,7
36,0,5,0,10
36,0,5,0,11
36,0,5,0,12
36,0,5,0,13
36,0,5,0,14
36,0,5,0,20
36,0,5,0,21
36,0,5,0,22
36,0,5,0,24
36,0,5,0,26
36,0,5,4,27
36,0,5,0,28
36,0,5,0,31
130,170,5,0,1
130,170,5,0,2
130,170,5,0,4
130,170,5,0,8
130,170,5,0,16
130,170,5,1,2
130,170,5,1,4
130,170,5,2,4
130,170,5,2,8
130,170,5,4,8
130,170,5,4,16
130,170,5,8,16
130,0,5,2,3
130,0,5,4,5
130,0,5,4,6
130,0,5,4,7
130,0,5,1,9
130,0,5,8,10
130,0,5,8,12
130,0,5,8,14
130,0,5,1,17
130,0,5,2,18
130,0,5,2,19
130,0,5,16,20
130,0,5,1,23
130,0,5,16,24
130,0,5,1,25
130,0,5,16,27
130,0,5,16,28
40,170,5,11,13
40,170,5,13,21
40,170,5,21,22
40,170,5,22,26
40,0,5,0,1
40,0,5,0,2
40,0,5,0,3
40,0,5,0,4
40,0,5,0,5
40,0,5,0,6
40,0,5,0,7
40,0,5,0,8
40,0,5,0,9
40,0,5,0,10
40,0,5,0,12
40,0,5,0,14
40,0,5,0,15
40,0,5,0,16
40,0,5,0,17
40,0,5,0,18
40,0,5,0,19
40,0,5,0,20
40,0,5,0,23
40,0,5,0,24
40,0,5,0,25
40,0,5,0,27
40,0,5,0,28
40,0,5,0,29
40,0,5,0,30
40,0,5,0,31
8,0,5,0,1
8,0,5,0,2
8,0,5,0,3
8,0,5,0,4
8,0,5,0,5
8,0,5,0,6
8,0,5,0,7
8,0,5,0,8
8,0,5,0,9
8,0,5,0,10
8,0,5,0,11
8,0,5,0,12
8,0,5,0,13
