3,0,7,7,5
3,0,7,14,10
3,0,7,28,20
3,0,7,97,33
3,0,7,56,40
3,0,7,67,66
3,0,7,112,80
6,85,7,1,65
6,85,7,2,3
6,85,7,4,6
6,85,7,8,12
6,85,7,16,24
6,85,7,32,48
6,85,7,64,96
25,0,7,13,15
25,0,7,26,30
25,0,7,52,60
25,0,7,70,71
25,0,7,35,99
25,0,7,81,113
25,0,7,104,120
28,51,7,21,85
28,51,7,37,53
28,51,7,41,45
28,51,7,42,43
28,51,7,74,106
28,51,7,82,90
28,51,7,84,86
134,85,7,1,65
134,85,7,2,3
134,85,7,4,6
134,85,7,8,12
134,85,7,16,24
134,85,7,32,48
134,85,7,64,96
156,51,7,21,85
156,51,7,37,53
156,51,7,41,45
156,51,7,42,43
156,51,7,74,106
156,51,7,82,90
156,51,7,84,86
19,51,7,0,127
19,51,7,3,124
19,51,7,7,120
19,51,7,12,115
19,51,7,15,112
19,51,7,24,103
19,51,7,28,99
19,51,7,31,96
23,51,7,0,127
23,51,7,3,124
23,51,7,7,120
23,51,7,12,115
23,51,7,15,112
23,51,7,24,103
23,51,7,28,99
23,51,7,31,96
50,51,7,37,90
50,51,7,38,89
50,51,7,41,86
50,51,7,42,85
50,51,7,45,82
50,51,7,50,77
50,51,7,53,74
50,51,7,54,73
178,51,7,37,90
178,51,7,38,89
178,51,7,41,86
178,51,7,42,85
178,51,7,45,82
178,51,7,50,77
178,51,7,53,74
178,51,7,54,73
41,170,7,43,45
41,170,7,43,53
41,170,7,45,53
41,170,7,45,85
41,170,7,53,85
41,170,7,85,86
41,170,7,85,90
41,170,7,86,90
41,170,7,86,106
41,170,7,90,106
73,204,7,27,51
73,204,7,51,54
73,204,7,54,102
73,204,7,77,89
73,204,7,102,108
73,51,7,11,35
73,51,7,22,70
73,51,7,49,52
73,51,7,69,81
73,51,7,98,104
27,0,7,15,5
27,0,7,30,10
27,0,7,15,13
27,0,7,60,20
27,0,7,30,26
27,0,7,99,35
27,0,7,120,40
27,0,7,60,52
27,0,7,71,66
27,0,7,71,70
27,0,7,113,81
27,0,7,120,104
7,0,7,7,11
7,0,7,14,13
7,0,7,7,19
7,0,7,14,22
7,0,7,28,26
7,0,7,67,35
7,0,7,14,38
7,0,7,28,44
7,0,7,56,52
7,0,7,67,69
7,0,7,67,73
7,0,7,28,76
7,0,7,97,81
7,0,7,56,88
7,0,7,97,98
7,0,7,97,100
7,0,7,112,104
35,170,7,21,37
35,170,7,21,41
35,170,7,37,41
35,170,7,37,42
35,170,7,41,42
35,170,7,42,74
35,170,7,42,82
35,170,7,74,82
35,170,7,74,84
35,170,7,82,84
35,0,7,42,43
35,0,7,41,45
35,0,7,37,53
35,0,7,21,85
35,0,7,84,86
35,0,7,82,90
35,0,7,74,106
38,85,7,1,65
38,85,7,2,3
38,85,7,4,6
38,85,7,8,12
38,85,7,9,77
38,85,7,13,73
38,85,7,16,24
38,85,7,17,89
38,85,7,18,27
38,85,7,19,26
38,85,7,25,81
38,85,7,32,48
38,85,7,34,51
38,85,7,35,50
38,85,7,36,54
38,85,7,38,52
38,85,7,64,96
38,85,7,68,102
38,85,7,70,100
38,85,7,72,108
38,85,7,76,104
154,85,7,19,55
154,85,7,23,51
154,85,7,25,59
154,85,7,27,57
154,85,7,31,63
154,85,7,38,110
154,85,7,46,102
154,85,7,50,118
154,85,7,54,114
154,85,7,62,126
154,85,7,73,91
154,85,7,75,89
154,85,7,76,93
154,85,7,77,92
154,85,7,79,95
154,85,7,100,109
154,85,7,101,108
154,85,7,103,111
154,85,7,115,119
154,85,7,121,123
154,85,7,124,125
5,204,7,21,37
5,204,7,21,41
5,204,7,37,41
5,204,7,37,42
5,204,7,41,42
5,204,7,42,74
5,204,7,42,82
5,204,7,74,82
5,204,7,74,84
5,204,7,82,84
5,51,7,1,61
5,51,7,2,122
5,51,7,5,53
5,51,7,10,106
5,51,7,32,47
5,51,7,33,45
5,51,7,40,43
5,51,7,64,94
5,51,7,66,90
5,51,7,80,86
5,0,7,41,9
5,0,7,21,17
5,0,7,82,18
5,0,7,42,34
5,0,7,37,36
5,0,7,84,68
5,0,7,74,72
29,51,7,1,125
29,51,7,5,117
29,51,7,9,109
29,51,7,13,105
29,51,7,17,93
29,51,7,21,85
29,51,7,29,81
29,51,7,32,63
29,51,7,33,61
29,51,7,34,59
29,51,7,35,58
29,51,7,36,55
29,51,7,37,53
29,51,7,39,52
29,51,7,40,47
29,51,7,41,45
