255,34782
3855,34782
15555,32766
23205,32766
21930,63
52928,41
44680,40
51888,40
57024,40
61064,40
7744,39
40512,39
41960,39
44180,39
51872,39
55976,39
56040,39
44176,38
53992,38
3778,37
8939,37
24256,37
36546,37
40514,37
42632,37
44160,37
44616,37
44672,37
44688,37
48268,37
51936,37
53928,37
55968,37
57032,37
7872,36
15748,36
20162,36
34440,36
36488,36
44164,36
44168,36
49896,36
52912,36
56968,36
60072,36
3776,35
7746,35
9192,35
14778,35
36416,35
40640,35
41210,35
44676,35
44692,35
44744,35
48260,35
50824,35
3650,34
3905,34
8891,34
9184,34
14520,34
20160,34
24258,34
36418,34
36544,34
41952,34
44426,34
44932,34
48276,34
48792,34
49912,34
56960,34
59552,34
60064,34
187,33
4034,33
14521,33
15756,33
34506,33
36674,33
36802,33
41704,33
41720,33
41896,33
43624,33
44420,33
44712,33
47160,33
48280,33
48784,33
48832,33
52864,33
52880,33
56032,33
1375,32
1739,32
3648,32
3777,32
3779,32
4033,32
8443,32
8936,32
14776,32
15500,32
15502,32
16016,32
20418,32
28296,32
34504,32
36426,32
41640,32
41656,32
43188,32
43700,32
51896,32
52368,32
251,31
3651,31
3658,31
7832,31
7874,31
10682,31
11422,31
12043,31
15501,31
15750,31
15758,31
31162,31
36520,31
40642,31
40768,31
41724,31
42664,31
43684,31
43872,31
44188,31
44708,31
45740,31
48768,31
48772,31
59560,31
60552,31
1359,30
3906,30
4032,30
4035,30
8931,30
9186,30
10426,30
10916,30
11144,30
11168,30
11402,30
11403,30
11658,30
11912,30
14392,30
14648,30
14650,30
16272,30
19128,30
26808,30
36552,30
36672,30
36800,30
40648,30
41954,30
42696,30
43616,30
43696,30
43880,30
44184,30
44428,30
44696,30
44700,30
47840,30
47848,30
48776,30
49832,30
50888,30
51344,30
51376,30
52400,30
52872,30
60040,30
60128,30
383,29
699,29
763,29
1738,29
3787,29
4832,29
8003,29
8442,29
8890,29
9185,29
9193,29
9867,29
11848,29
11915,29
12041,29
13288,29
14016,29
14393,29
14522,29
14762,29
15008,29
15492,29
16024,29
17128,29
18056,29
19112,29
19168,29
20416,29
24266,29
31160,29
33448,29
35496,29
36492,29
40650,29
40770,29
41644,29
41658,29
41706,29
41962,29
43060,29
43172,29
43184,29
43688,29
43816,29
44172,29
44704,29
44720,29
44776,29
45800,29
45804,29
48272,29
48324,29
48780,29
48800,29
52896,29
