2,170
4,0
4,204
8,0
10,0
10,170
11,0
11,15
12,0
12,204
13,0
14,15
19,51
23,51
24,0
24,240
26,85
27,85
28,51
29,51
32,0
34,0
34,170
35,0
36,0
36,204
38,85
40,0
42,170
43,15
43,170
44,204
46,0
46,170
50,51
56,184
56,240
57,184
58,0
72,0
72,204
74,170
76,204
77,204
78,0
104,0
104,4
106,170
108,204
128,0
128,128
130,170
132,0
132,204
136,0
136,136
138,0
138,170
140,0
140,204
142,15
142,170
152,240
154,85
156,51
160,0
160,128
162,0
162,170
164,204
168,0
168,136
168,170
172,170
172,204
178,51
184,170
184,184
184,240
200,0
200,204
232,0
232,204
