6,21845
8,0
9,0
10,43690
11,0
18,3855
20,0
28,13107
30,43690
32,0
38,21845
40,0
41,0
43,0
47,0
52,0
60,13107
61,255
62,43690
64,0
65,0
73,0
74,43690
82,3855
84,0
90,3855
96,0
105,0
109,0
117,255
118,255
119,255
125,255
126,255
127,255
128,0
129,0
134,21845
135,255
136,0
137,0
146,3855
148,0
156,13107
160,0
166,21845
167,255
168,0
180,0
183,255
188,13107
189,255
192,0
193,0
199,255
201,0
202,43690
203,255
205,0
207,255
210,3855
217,0
218,3855
219,255
221,0
222,255
223,255
224,0
231,255
233,0
235,255
237,0
239,255
244,255
245,255
246,255
247,255
254,255
267,3855
268,13107
271,3855
283,3855
285,0
287,3855
290,21845
298,21845
299,3855
300,21845
301,21845
303,3855
305,61680
306,61680
307,61680
312,61680
313,61680
314,61680
316,13107
319,3855
326,13107
331,3855
332,13107
334,13107
335,3855
347,3855
348,13107
351,3855
352,65280
354,21845
362,21845
363,3855
367,3855
372,255
373,255
374,255
375,255
381,255
382,255
387,21845
388,13107
394,21845
395,21845
396,13107
398,21845
399,21845
400,255
401,3855
403,3855
410,21845
411,21845
412,0
413,0
414,21845
415,21845
418,21845
419,21845
424,65280
426,21845
427,21845
428,21845
429,21845
430,21845
431,21845
434,61680
440,61680
441,61680
446,21845
447,21845
451,21845
452,13107
454,13107
460,13107
462,13107
465,3855
466,3855
467,3855
482,21845
483,21845
488,65280
490,21845
500,255
501,255
502,255
503,255
508,255
509,255
510,255
512,0
513,0
518,21845
519,3855
520,0
523,0
527,0
532,0
534,21845
539,0
540,13107
543,0
547,43690
550,21845
551,3855
553,43690
559,0
563,3855
564,0
566,21845
572,13107
575,0
576,0
577,0
582,21845
585,0
587,21845
589,0
590,21845
591,21845
594,3855
595,3855
596,0
598,21845
602,21845
603,21845
606,21845
607,21845
615,3855
617,43690
620,52428
622,21845
623,21845
625,3855
626,3855
627,3855
628,0
630,21845
633,3855
638,21845
640,0
641,0
646,21845
648,0
649,0
660,0
666,43690
668,13107
677,21845
678,21845
679,21845
681,43690
682,43690
685,0
691,3855
692,0
695,255
698,43690
700,13107
704,0
705,0
710,21845
711,21845
713,0
717,0
722,3855
723,3855
741,21845
742,21845
743,21845
745,43690
749,0
753,3855
754,3855
755,3855
759,255
761,3855
774,0
775,0
779,3855
781,3855
783,3855
795,3855
799,3855
801,43690
803,43690
815,3855
816,255
817,13107
820,255
827,3855
831,3855
838,13107
843,3855
846,13107
847,3855
859,3855
863,3855
873,43690
879,3855
880,3855
882,3855
883,3855
884,255
888,3855
889,3855
890,3855
891,3855
902,0
903,0
906,0
907,0
910,0
911,0
912,255
914,0
919,3855
922,0
923,0
926,0
927,0
932,21845
933,21845
934,21845
935,21845
940,0
941,0
942,0
943,0
944,255
947,3855
954,0
955,0
958,0
964,13107
965,13107
966,13107
971,0
974,13107
976,255
977,255
978,3855
979,3855
